5914.101428,5807.186438,5863.850123,5881.608404,5873.262705,5791.963297,5913.719153,5977.883997,5887.98467,5882.28805,5841.279972,5886.38147,5961.743824,5821.928596,5985.203549,5918.17248,5924.332455,5863.487788,5905.460236,5893.275507,5865.676657,5919.688784,5941.647402,5939.320434,5977.792871,5860.358058,5845.523282,5972.246866,5936.448765,5929.628219
6630.903105,6470.996457,6647.42424,6575.467669,6570.509298,6532.841947,6547.022825,6337.364308,6362.259451,6463.216908,6494.000606,6495.136999,6575.928498,6488.52556,6565.982944,6516.172926,6456.986165,6498.079543,6601.298102,6362.783942,6505.44155,6607.353581,6387.602661,6574.19022,6522.937617,6525.560021,6663.865415,6459.571211,6462.302722,6521.747939
7351.751973,7115.608956,7183.513948,7210.550862,7204.68756,7237.927941,7066.947994,7142.311687,7240.173491,7312.534339,7263.457199,7123.243904,7247.980717,7094.260858,7057.319982,7160.603954,7275.229499,7082.894652,7531.970632,7276.896231,7161.868273,7460.979309,7314.926072,7187.921795,7073.832538,7263.462616,7163.243663,7221.249887,7075.762523,7166.08517
8192.17239,8346.126181,8233.039183,8449.497618,8209.424142,8187.495408,8210.825437,8153.145469,8209.457293,8316.963679,8169.10387,8140.496867,8172.233949,8309.126818,8160.014925,8163.266539,8299.859551,7515.332782,8171.913289,8435.351534,8423.846154,8176.039791,8129.177127,8185.84254,8207.751222,8188.587519,8185.131813,8296.968429,8295.053975,8233.514329
9142.67272,9087.843119,9083.234539,9081.195824,9220.29532,9065.968356,9154.771357,9119.921203,9093.703147,9120.922175,9148.976751,9099.769806,9109.884833,9042.794727,9149.938781,9104.243608,9047.330086,9089.158151,9091.203453,9099.470194,9207.00767,9037.433041,9201.128625,9164.087234,9111.95868,9201.03859,9209.852023,9039.508106,9099.243761,9072.822276
9347.645934,9351.469064,9252.08302,9390.647399,9539.450869,9291.239727,9436.471198,9547.210992,9244.856322,9305.212576,9415.976254,9281.550872,9538.617221,9523.972665,9487.41461,9573.944979,9230.621608,9458.623423,9304.773425,9551.040058,9316.465626,9240.046196,9537.839168,9272.236659,9463.602038,9317.743861,9493.376845,9243.299828,9359.243294,9420.418874
10440.735322,10404.4646,10576.141159,10504.740465,10623.580362,10352.587024,10602.547015,10358.535189,10363.842939,10584.68457,10716.684638,10473.123033,10320.994829,10297.011053,10452.88072,10533.34883,10702.903483,10574.461517,10628.404267,10406.111604,10550.014867,10680.122415,10422.245848,10701.596164,10339.033968,10175.921875,10258.178841,10545.511699,10308.503693,10617.266093
11685.021688,11676.056437,11759.387024,11603.378372,11705.595937,11730.111225,11492.256423,11307.856954,11728.654488,11918.343975,11362.049725,11334.03925,11754.111287,11726.522395,11713.469051,11721.042584,11764.448496,11803.150834,11813.619825,11746.472066,11777.792209,11752.502287,11765.238337,11728.162627,11773.212765,11827.123906,11802.366261,11782.434706,11765.836818,11696.715022
12762.193208,12901.336364,12901.078792,12907.454849,12867.917458,12592.688254,12924.713476,12931.319767,12920.402309,12886.182221,12630.748269,12966.039303,12905.762561,12614.839691,12845.706773,12917.551693,12917.524652,12952.729529,12923.300423,12915.520086,12475.755535,12940.824737,12957.523757,12830.159081,12916.73867,12572.617472,12577.140897,12893.561569,12917.618693,12824.18093
14061.887683,13773.968692,13833.731193,14153.910529,13875.118793,13672.758083,13980.127163,14044.602197,13965.371607,13897.676073,14088.842525,13984.383549,13990.037316,13770.221858,13766.13509,13799.978875,14079.476621,13977.615185,13819.772855,14056.291729,14071.907117,13969.710095,13736.319791,13924.005784,13963.437883,13965.694483,13949.566715,14063.293824,14059.386539,14023.905628
15234.769479,15017.325898,15245.938006,15024.888026,15278.435652,15322.585776,15231.884018,15241.902275,15375.518882,15343.523286,15275.562982,15326.292163,15227.079893,15282.721024,15316.117131,15249.253806,15046.315312,15331.596982,15247.455609,15281.227819,15369.540182,15266.870183,15276.400782,15213.313322,15206.002715,15018.558203,15174.716672,15233.541904,15263.258332,15122.837688
16655.303539,16525.899033,16638.517974,16404.522297,16585.131757,16570.979511,16481.905069,16618.713092,16747.219598,16528.434594,16285.803005,16386.361544,16445.590451,16689.217841,16502.975014,16642.58071,16626.687774,16530.66201,16741.828978,16642.272316,16381.131013,16337.725656,16309.183862,16914.20213,16657.424567,16651.01481,16735.140022,16345.490363,16363.942793,16674.455696
