37112.785844,9119.835519,5753.146042,5262.604019,5174.359547
35081.465577,7824.46306,3711.859911,3093.991437,2998.330494
36546.974441,9159.078018,4725.64769,4125.436853,4006.42202
41233.557432,13223.50438,9195.464697,8959.315318,9002.241649
49353.810709,21300.485691,17180.738386,16458.939451,16655.303539
