130.973572
131.307307
131.672941
132.14461
132.589055
133.064734
133.653196
134.161317
134.843718
135.510169
136.282231
137.166588
138.105517
139.222703
140.533026
142.137386
144.714275
153.65451
183.77132
190.207953
191.091739
190.656083
195.792188
""
""
191.254475
188.8594
191.51483
191.598522
176.933966
155.659958
149.432488
145.824714
143.398983
141.028979
139.542097
138.279929
137.250216
136.335574
135.517454
134.828483
134.174984
133.601317
133.070476
132.586002
132.143872
131.726862
131.357376
130.942236
130.741662
