31996.390483,27313.875154,23318.190557,19899.587451,16987.538379,14500.236758,12376.619986,10565.039157,9025.617772,7701.073112,6573.150424,5611.41082,4789.998796,4088.495427,3489.31188,2983.782043,2547.482735,2173.431637,1854.434138,1581.87841,1349.442072,1151.07302,981.670191,837.436087,713.976936,608.779949,519.116544,442.544948,377.432678,321.704834,274.348349,233.880739,199.392752,169.992012,144.934767,123.546755,105.342762,89.794181,76.522247,65.242774,55.630077,47.415812,40.417803,34.458573,29.37062,25.038328,21.342909,18.190919,15.509478,13.220144
32003.811767,27317.312946,23317.908977,19905.907998,16985.622172,14505.679633,12380.742507,10569.939695,9024.979666,7706.300159,6579.166285,5616.782272,4794.917782,4092.721786,3501.469626,2987.958958,2548.213081,2175.953531,1856.793806,1584.458052,1351.602342,1152.893418,983.440269,838.758998,715.292766,609.990307,520.190363,443.528209,378.200466,322.46882,274.931759,234.394907,199.828592,170.346386,145.237507,123.817662,105.549965,89.979021,76.69634,65.396657,55.742088,47.51792,40.499831,34.529929,29.433651,25.090361,21.388212,18.232311,15.541675,13.248296
32010.786643,27322.343968,23325.116209,19906.871694,16981.903549,14512.501377,12388.20348,10582.700693,9029.968447,7709.929101,6582.351094,5621.665676,4799.269429,4097.19525,3506.007634,2992.758008,2554.506039,2179.105531,1859.763696,1587.166377,1353.841832,1155.065366,985.294572,840.363271,716.572032,611.23598,521.278428,444.468023,378.954917,323.097182,275.496889,234.921761,200.247156,170.750286,145.580332,124.090284,105.787849,90.18186,76.891863,65.554165,55.88058,47.639776,40.602891,34.612603,29.508065,25.150766,21.44426,18.279856,15.579001,13.279179
32014.783424,27328.965359,23328.072233,19917.705163,17002.80088,14514.24314,12392.429661,10560.675059,9035.456161,7716.417026,6589.780756,5626.465189,4804.392027,4101.925015,3510.221736,2996.255137,2557.094276,2183.219207,1863.101298,1589.274081,1356.227852,1157.190573,987.332726,842.092766,718.297603,612.593483,522.363958,445.55497,379.881575,323.888295,276.223303,235.465818,200.759197,171.203079,145.952943,124.44372,106.068149,90.438551,77.0974,65.732172,56.030537,47.762584,40.709757,34.701107,29.589627,25.22197,21.497961,18.327388,15.62105,13.317369
32020.935009,27333.138233,23335.457226,19922.112313,17008.588462,14518.211579,12396.816496,10584.713426,9042.892891,7723.484692,6594.528186,5631.995754,4809.16152,4115.731409,3514.814453,3000.792613,2562.182587,2186.648749,1865.978714,1592.680148,1359.161729,1159.750131,989.08937,843.95989,719.893552,614.016372,523.548732,446.689763,380.917403,324.817315,276.988571,236.152245,201.349747,171.639777,146.360261,124.793562,106.378732,90.67255,77.317407,65.908903,56.184283,47.897292,40.834946,34.800771,29.669849,25.288113,21.558912,18.381123,15.667464,13.355201
32029.389652,27336.869348,23338.293625,19924.493262,17011.095722,14529.098919,12405.427667,10592.586175,9046.934031,7728.340006,6600.096726,5637.738127,4814.054696,4120.785598,3519.237311,3004.124073,2565.446748,2190.012838,1869.563562,1595.643134,1361.873117,1162.100184,991.797432,846.143149,721.709113,615.556136,525.243696,447.837797,381.913285,325.64674,277.7128,236.826819,201.961812,172.175705,146.797414,125.160896,106.70351,90.957873,77.554052,66.099863,56.35442,48.039606,40.954599,34.887963,29.760534,25.369717,21.626341,18.422247,15.715953,13.395592
32033.424041,27342.813587,23343.663754,19931.6273,17016.576857,14532.776425,12417.495368,10597.781694,9053.150662,7733.489848,6605.206535,5643.183355,4819.076207,4125.946491,3524.072008,3008.872106,2568.668073,2193.974895,1873.319693,1598.919351,1364.823859,1164.756525,993.721702,848.23302,723.768094,617.364059,526.64839,449.2359,383.081719,326.697863,278.603034,237.573414,202.587262,172.718031,147.263919,125.562046,107.053036,91.282333,77.790456,66.322807,56.560319,48.203249,41.095405,35.027865,29.871652,25.459477,21.703167,18.499005,15.770055,13.444531
31978.583701,27346.649413,23348.658854,19935.205716,17022.915787,14537.554172,12414.955381,10605.499999,9059.496617,7738.478655,6611.962031,5647.510512,4836.523255,4130.467425,3528.132062,3013.798126,2574.120418,2198.262065,1876.602713,1602.368323,1367.955023,1167.759473,996.609662,850.39069,725.788029,619.264745,528.214685,450.593249,384.363752,327.811551,279.587713,238.388543,203.275268,173.343063,147.799761,126.023586,107.452827,91.619761,78.110941,66.573251,56.769745,48.386067,41.247451,35.163689,29.985809,25.554129,21.784181,18.565616,15.828972,13.491622
32040.949619,27353.567317,23355.914162,19929.84201,17032.069136,14540.456948,12419.05597,10607.476212,9067.117461,7745.070955,6616.860726,5653.030655,4841.886713,4137.433455,3533.884723,3018.263241,2578.70764,2200.167001,1881.087992,1605.854176,1371.502213,1170.781505,999.243559,853.017827,728.082745,621.22378,530.140815,452.175019,385.696466,329.011154,280.618584,239.298841,204.105584,174.021974,148.434284,126.524788,107.887494,92.00819,78.422067,66.86292,56.991636,48.595136,41.418999,35.317161,30.103584,25.66171,21.875698,18.652537,15.900295,13.553924
32048.845977,27357.514218,23358.78067,19943.149363,17032.353304,14547.233969,12427.318069,10615.255526,9070.613903,7749.61979,6622.005593,5659.079863,4846.506556,4140.809573,3538.525131,3023.667147,2583.244673,2207.312033,1885.124756,1609.982009,1375.185136,1174.088129,1002.48856,855.798824,730.56336,623.225959,531.967227,453.876197,387.240211,330.340592,281.59362,240.389953,204.940774,174.822637,149.062424,127.108754,108.368621,92.389352,78.772662,67.157873,57.253883,48.81991,41.61771,35.47969,30.248951,25.788215,21.978651,18.740942,15.973642,13.616306
